"Riding","Place","Eligible","TurnoutAbs","TurnoutRel","LIB","CON","NDP","GREEN","BLOC","LIB_CAND","CON_CAND","NDP_CAND","GREEN_CAND","BLOC_CAND"
"24051",4135,697,314,0.450502152080344,83,79,74,8,67,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4136,1546,708,0.457956015523933,229,143,194,9,128,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4137,526,305,0.579847908745247,77,61,106,5,53,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4138,237,153,0.645569620253165,33,17,64,7,31,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4139,762,398,0.522309711286089,114,97,110,4,71,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4140,295,164,0.555932203389831,48,29,51,5,31,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4141,443,190,0.428893905191874,46,37,62,2,43,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4142,2828,1208,0.427157001414427,394,261,314,22,212,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4143,477,257,0.538784067085954,70,63,81,4,37,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4144,415,228,0.549397590361446,48,63,68,0,49,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4145,702,381,0.542735042735043,89,100,122,5,61,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4146,749,396,0.528704939919893,110,101,106,6,70,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4147,1316,605,0.459726443768997,155,157,171,16,101,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4148,634,286,0.451104100946372,83,48,75,5,70,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4149,1948,852,0.437371663244353,245,217,250,12,124,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4150,2100,987,0.47,265,302,262,16,136,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4151,606,292,0.481848184818482,76,81,89,3,41,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4152,449,202,0.44988864142539,34,73,67,0,27,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4153,926,481,0.519438444924406,118,121,154,8,79,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4154,245,131,0.53469387755102,37,49,21,3,21,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4155,1390,448,0.322302158273381,143,163,74,5,60,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4156,497,213,0.428571428571429,60,57,54,7,33,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4157,478,253,0.52928870292887,70,103,60,5,14,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4158,551,290,0.526315789473684,73,68,93,8,47,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4159,761,463,0.608409986859396,92,120,147,14,90,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4160,2796,1321,0.472460658082976,305,364,451,12,182,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4161,1170,591,0.505128205128205,157,218,146,10,57,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4162,1021,484,0.474045053868756,145,157,110,8,60,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4163,989,442,0.446916076845298,142,148,82,10,58,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4164,1099,563,0.5122838944495,183,190,124,8,55,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4165,119,88,0.739495798319328,29,31,12,2,14,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4166,2457,1212,0.493284493284493,388,432,246,14,125,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4167,592,296,0.5,77,113,46,14,44,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4168,364,224,0.615384615384615,69,83,60,2,9,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4169,316,156,0.493670886075949,43,58,26,4,25,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4170,2002,830,0.414585414585415,243,285,190,10,94,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4171,447,230,0.514541387024608,78,101,16,6,29,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4172,447,201,0.449664429530201,39,79,52,4,24,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4173,325,194,0.596923076923077,63,88,25,2,14,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4174,4314,1988,0.460825220213259,675,733,366,36,172,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4175,4877,2171,0.445150707402091,774,745,392,28,224,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4176,1274,763,0.598901098901099,211,322,128,11,85,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4177,674,365,0.541543026706231,99,152,72,6,34,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4178,1201,666,0.554537885095754,179,284,99,17,80,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4179,273,155,0.567765567765568,44,55,35,1,20,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4180,665,316,0.475187969924812,109,109,55,7,33,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4181,756,359,0.474867724867725,100,138,60,4,51,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4182,247,123,0.497975708502024,44,50,14,2,13,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4183,151,89,0.589403973509934,27,30,10,2,20,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4184,574,299,0.520905923344948,94,104,43,6,49,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4185,877,399,0.454960091220068,119,85,86,7,95,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24051",4186,187,113,0.60427807486631,71,18,16,2,6,"Normand, Marie-Josée","Généreux, Bernard","Lapointe, François","Breton, Chantal","Gagnon, Louis"
"24052",4187,4737,2146,0.453029343466329,1339,459,190,51,103,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4188,5898,2945,0.499321804001356,1803,548,335,95,158,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4189,2445,1081,0.442126789366053,675,231,100,40,31,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4190,4594,2025,0.440792337831955,1218,508,181,50,64,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4191,2698,1322,0.489992587101557,786,283,199,20,29,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4192,1723,769,0.446314567614626,481,200,66,9,11,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4193,4152,2023,0.48723506743738,1388,328,238,31,28,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4194,5205,2016,0.387319884726225,1190,529,210,39,39,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4195,4110,1564,0.380535279805353,953,282,263,27,33,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4196,4188,1857,0.443409742120344,1035,372,330,47,67,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4197,3743,1752,0.468073737643601,998,384,243,45,76,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4198,3748,1497,0.399413020277481,640,707,105,22,22,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4199,2416,953,0.394453642384106,255,672,17,8,1,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4200,3175,1489,0.468976377952756,788,609,76,13,2,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4201,1836,738,0.401960784313726,266,442,22,3,4,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4202,5390,2105,0.390538033395176,598,1450,46,8,1,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4203,3462,1203,0.347487001733102,393,776,22,8,1,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4204,3636,1520,0.418041804180418,639,810,51,16,3,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4205,1453,615,0.423262216104611,311,229,52,8,6,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4206,1913,863,0.4511238891793,553,199,81,16,8,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4208,804,242,0.300995024875622,98,131,9,2,2,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4210,534,317,0.593632958801498,88,209,12,4,2,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24052",4212,992,457,0.460685483870968,293,133,19,7,3,"Housefather, Anthony","Libman, Robert","Rimbao, Mario Jacinto","Landry, Timothy","Bossé Bélanger, Jade"
"24053",4214,2704,1013,0.374630177514793,584,230,152,15,28,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4215,3460,1245,0.359826589595376,715,293,189,24,23,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4216,2751,1225,0.44529262086514,728,234,192,36,29,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4217,1610,751,0.466459627329193,432,241,60,14,2,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4218,2857,1341,0.469373468673434,789,286,220,32,8,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4219,3002,1231,0.410059960026649,606,375,182,33,31,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4220,1853,707,0.3815434430653,354,131,175,23,20,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4221,1500,654,0.436,364,133,78,20,18,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4222,2643,1271,0.480892924706773,723,177,297,27,44,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4223,2718,1104,0.406181015452539,651,146,239,47,13,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4224,2213,1023,0.462268413917759,529,73,312,51,54,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4225,4080,1796,0.440196078431373,1162,100,398,83,43,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4226,323,145,0.448916408668731,73,12,44,6,10,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4228,4071,1973,0.484647506755097,1045,235,507,88,88,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4229,1783,909,0.509814918676388,497,96,242,33,36,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4230,2230,1258,0.564125560538117,649,108,376,43,76,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4231,3382,1827,0.540212891780012,976,159,531,66,84,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4232,1609,859,0.533871970167806,442,50,281,31,48,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4233,2596,1411,0.543528505392912,700,78,523,54,46,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4234,2420,1154,0.476859504132231,625,104,321,45,48,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4235,4167,1477,0.354451643868491,874,168,325,65,31,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4236,2009,1050,0.522648083623693,662,113,205,37,23,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4237,1926,920,0.477673935617861,571,98,197,28,20,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4238,2630,1142,0.434220532319392,768,154,178,16,17,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4239,3636,1635,0.4496699669967,1091,241,231,44,15,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4240,1711,825,0.482174167153711,508,97,175,22,21,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4241,2026,1008,0.497532082922014,658,96,194,32,19,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4242,2271,974,0.428885953324527,597,82,232,33,22,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4243,2700,1392,0.515555555555556,862,171,285,50,19,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4244,1921,920,0.478917230609058,572,98,200,31,6,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4245,2532,1264,0.499210110584518,829,219,161,22,22,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4246,386,199,0.515544041450777,116,60,20,1,2,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4247,225,151,0.671111111111111,95,26,22,3,2,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24053",4248,266,120,0.451127819548872,68,16,29,4,3,"Garneau, Marc","Sagala, Richard","Hughes, James","Wheeler, Melissa Kate","Quesnel, Simon"
"24054",4249,3812,1852,0.485834207764953,494,57,1002,99,183,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4250,2932,1516,0.517053206002729,439,49,718,83,210,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4251,2380,1057,0.444117647058824,278,26,536,65,140,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4252,2928,1450,0.495218579234973,436,39,694,58,199,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4253,6479,3070,0.473838555332613,1075,104,1483,177,200,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4254,3313,1724,0.520374283127075,538,81,877,77,129,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4255,4064,1704,0.419291338582677,569,140,805,81,92,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4256,3834,1933,0.504173187271779,556,149,961,60,190,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4257,4305,2262,0.525435540069686,654,205,1119,58,215,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4258,3715,1794,0.482907133243607,605,148,779,62,194,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4259,2780,1478,0.531654676258993,531,182,594,31,132,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4260,1046,505,0.482791586998088,169,49,220,18,45,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4261,3726,1501,0.402844873859367,579,375,428,31,80,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4262,3388,1418,0.4185360094451,654,335,326,27,53,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4263,4123,1744,0.422992966286684,682,230,676,43,99,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4264,1799,694,0.385769872151195,257,68,256,29,77,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4265,1640,752,0.458536585365854,247,60,343,23,72,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4266,2489,1026,0.412213740458015,399,92,398,35,93,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4267,3392,1369,0.403596698113208,689,136,441,32,49,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4268,3061,1308,0.427311336164652,602,141,438,44,66,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4269,1440,607,0.421527777777778,242,82,219,23,37,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4270,3325,1508,0.453533834586466,639,198,515,60,87,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4271,168,119,0.708333333333333,55,7,27,3,26,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24054",4272,319,201,0.630094043887147,80,15,74,3,29,"Bendayan, Rachel","Husny, Rodolphe","Mulcair, Tom","Diallo, Amara","Galland Barou, Roger"
"24055",4273,2231,912,0.408785298072613,529,76,150,18,121,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4274,1680,744,0.442857142857143,411,68,133,12,105,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4275,2171,935,0.430677107323814,495,71,199,23,134,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4276,1823,791,0.433900164563906,470,70,119,16,105,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4277,2413,1133,0.469539991711562,708,92,160,34,123,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4278,1318,512,0.388467374810319,325,47,70,9,50,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4279,2107,989,0.469387755102041,600,75,170,20,99,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4280,1796,890,0.49554565701559,522,46,146,20,137,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4281,2721,1348,0.495406100698273,580,59,375,46,256,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4282,884,474,0.536199095022624,210,22,130,13,84,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4283,2409,1292,0.536322125363221,624,72,330,40,193,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4284,2944,1328,0.451086956521739,689,49,342,38,172,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4285,2456,1180,0.480456026058632,718,63,210,29,125,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4286,2971,1451,0.488387748232918,779,76,340,35,182,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4287,2623,1388,0.529165078154785,617,53,392,67,227,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4288,2099,1226,0.584087660790853,490,58,350,43,245,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4289,3278,1903,0.580536912751678,636,54,733,67,359,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4290,2197,1238,0.563495675921711,396,32,502,54,219,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4291,268,159,0.593283582089552,83,4,35,4,28,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4293,1484,807,0.543800539083558,282,20,302,40,137,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4294,1105,516,0.466968325791855,182,19,198,19,84,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4295,857,465,0.542590431738623,209,15,146,25,60,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4296,2663,1462,0.549004881712355,483,36,552,73,255,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4297,857,416,0.485414235705951,140,11,148,22,77,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4298,3588,1938,0.540133779264214,754,38,749,67,272,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4299,776,445,0.573453608247423,173,11,142,20,86,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4300,2125,1188,0.559058823529412,547,56,323,45,190,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4301,1643,968,0.589166159464394,346,28,365,43,159,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4302,1442,712,0.49375866851595,243,17,294,28,115,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4303,2005,1185,0.591022443890274,480,42,440,39,148,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4304,674,322,0.477744807121662,156,11,95,10,44,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4305,3733,1758,0.470934904902223,1215,69,351,29,58,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
"24055",4306,1876,843,0.449360341151386,672,34,84,15,13,"Trudeau, Justin","Vadnais, Yvon","Lagacé Dowson, Anne","Polifroni, Danny","Claveau, Maxime"
